item,itemLabel
http://www.wikidata.org/entity/Q43702,federation
http://www.wikidata.org/entity/Q33215,constructed language
http://www.wikidata.org/entity/Q115921371,adult product
http://www.wikidata.org/entity/Q59156132,bibliographic review
http://www.wikidata.org/entity/Q18553699,acquired metabolic disease
http://www.wikidata.org/entity/Q10624504,administrative corps
http://www.wikidata.org/entity/Q16547029,single-sex school
http://www.wikidata.org/entity/Q27304428,fictional Canis
http://www.wikidata.org/entity/Q48349,empire
http://www.wikidata.org/entity/Q55093063,nutritional and metabolic diseases
http://www.wikidata.org/entity/Q67376938,historic county of the United Kingdom
http://www.wikidata.org/entity/Q41773366,NUTS 3 statistical territorial entity
http://www.wikidata.org/entity/Q97167503,food-related disease
http://www.wikidata.org/entity/Q89050960,fictional humanoid extraterrestrial
http://www.wikidata.org/entity/Q107580405,non-fiction literary award
http://www.wikidata.org/entity/Q1352230,territory of the United States
http://www.wikidata.org/entity/Q2008856,command
http://www.wikidata.org/entity/Q2658935,beauty contest
http://www.wikidata.org/entity/Q10444897,Q10444897
http://www.wikidata.org/entity/Q10373548,whisky distillery
http://www.wikidata.org/entity/Q10514020,potato dish
http://www.wikidata.org/entity/Q10438042,bus company
http://www.wikidata.org/entity/Q10517054,handball team
http://www.wikidata.org/entity/Q10429667,car brand
http://www.wikidata.org/entity/Q10417670,IRC client
http://www.wikidata.org/entity/Q10648343,duo
http://www.wikidata.org/entity/Q10624527,biographical museum
http://www.wikidata.org/entity/Q10870555,report
http://www.wikidata.org/entity/Q10729872,medical association
http://www.wikidata.org/entity/Q10922451,faculty of arts
http://www.wikidata.org/entity/Q11266439,Wikimedia template
http://www.wikidata.org/entity/Q11389618,Q11389618
http://www.wikidata.org/entity/Q11060274,print
http://www.wikidata.org/entity/Q11502339,Q11502339
http://www.wikidata.org/entity/Q11483816,annual event
http://www.wikidata.org/entity/Q10387922,state university
http://www.wikidata.org/entity/Q11422536,international sport governing body
http://www.wikidata.org/entity/Q10328388,Troféu Domingão Melhores do Ano
http://www.wikidata.org/entity/Q10369268,State Secretariat of Brazil
http://www.wikidata.org/entity/Q11488158,corporate title
http://www.wikidata.org/entity/Q11513034,association under the French law of 1901
http://www.wikidata.org/entity/Q11780435,monthly magazine
http://www.wikidata.org/entity/Q11688446,Roman deity
http://www.wikidata.org/entity/Q11455398,patronymic surname
http://www.wikidata.org/entity/Q11271835,state capital
http://www.wikidata.org/entity/Q11753321,Wikimedia navigational template
http://www.wikidata.org/entity/Q10898227,first edition
http://www.wikidata.org/entity/Q11664239,music unit
http://www.wikidata.org/entity/Q10876391,Wikipedia language edition
http://www.wikidata.org/entity/Q11744698,parliamentary grouping
http://www.wikidata.org/entity/Q11773926,ecclesiastical occupation
http://www.wikidata.org/entity/Q4485156,software feature
http://www.wikidata.org/entity/Q10689397,television production company
http://www.wikidata.org/entity/Q10551482,church library district
http://www.wikidata.org/entity/Q10878611,Great Spider
http://www.wikidata.org/entity/Q10927834,laterality
http://www.wikidata.org/entity/Q11010841,imperial guard
http://www.wikidata.org/entity/Q11057861,autonomous university
http://www.wikidata.org/entity/Q11391922,public policy school
http://www.wikidata.org/entity/Q11362260,World Judo Juniors Championships
http://www.wikidata.org/entity/Q11420694,royal surname
http://www.wikidata.org/entity/Q11197007,ethnoreligious group
http://www.wikidata.org/entity/Q17564712,Donkey Kong character
http://www.wikidata.org/entity/Q27030941,special archive
http://www.wikidata.org/entity/Q693827,favela
http://www.wikidata.org/entity/Q11313190,sports newspaper
http://www.wikidata.org/entity/Q11294827,camera manufacturer
http://www.wikidata.org/entity/Q11082837,volute krater
http://www.wikidata.org/entity/Q11732217,Flecken
http://www.wikidata.org/entity/Q11626975,commercial complex
http://www.wikidata.org/entity/Q11992872,useful plant
http://www.wikidata.org/entity/Q27272451,fictional crocodile/alligator
http://www.wikidata.org/entity/Q10594991,nature area
http://www.wikidata.org/entity/Q1514280,stabbing weapon
http://www.wikidata.org/entity/Q11499915,written language
http://www.wikidata.org/entity/Q10564515,monzenmachi
http://www.wikidata.org/entity/Q10715094,video format
http://www.wikidata.org/entity/Q10876480,Capital of Republic of China (Taiwan)
http://www.wikidata.org/entity/Q10886944,admirable number
http://www.wikidata.org/entity/Q11267645,Japanese House of Representatives election
http://www.wikidata.org/entity/Q11482300,hirajiro
http://www.wikidata.org/entity/Q11587546,graduate faculty
http://www.wikidata.org/entity/Q11660700,reien
http://www.wikidata.org/entity/Q11742076,electro-mechanical computer
http://www.wikidata.org/entity/Q6664406,local government in Pennsylvania
http://www.wikidata.org/entity/Q17037161,administrative territorial entity of Madrid
http://www.wikidata.org/entity/Q1617400,slashing weapon
http://www.wikidata.org/entity/Q10572388,läroverk
http://www.wikidata.org/entity/Q10875128,ministry-owned university
http://www.wikidata.org/entity/Q10929058,product model
http://www.wikidata.org/entity/Q11111030,boardwalk
http://www.wikidata.org/entity/Q11338913,Borg cube
http://www.wikidata.org/entity/Q56648173,archives
http://www.wikidata.org/entity/Q110775916,media artwork
http://www.wikidata.org/entity/Q190327,magical object in Harry Potter
http://www.wikidata.org/entity/Q1656696,Idealverein
http://www.wikidata.org/entity/Q10549775,fifth power
http://www.wikidata.org/entity/Q11668898,Table land
http://www.wikidata.org/entity/Q17276937,ward of Madrid
http://www.wikidata.org/entity/Q11267647,Japanese House of Councillors election
http://www.wikidata.org/entity/Q11396180,library branch
http://www.wikidata.org/entity/Q11429744,suspicious death
http://www.wikidata.org/entity/Q11490774,ninja in popular culture
http://www.wikidata.org/entity/Q10915,Chordata
http://www.wikidata.org/entity/Q11499971,school zone
http://www.wikidata.org/entity/Q11422631,United Nations Depository Library
http://www.wikidata.org/entity/Q11774097,county of Texas
http://www.wikidata.org/entity/Q11422368,city for international conferences and tourism
http://www.wikidata.org/entity/Q45701,waste
http://www.wikidata.org/entity/Q10500763,prison museum
http://www.wikidata.org/entity/Q10673705,son name
http://www.wikidata.org/entity/Q11074464,pornography website
http://www.wikidata.org/entity/Q10916116,historical non-fiction literature
http://www.wikidata.org/entity/Q11394721,inland city
http://www.wikidata.org/entity/Q30237636,fictional magic object
http://www.wikidata.org/entity/Q201759,slum
http://www.wikidata.org/entity/Q222405,cold weapon
http://www.wikidata.org/entity/Q615980,parish of the Church of Sweden
http://www.wikidata.org/entity/Q829080,professional association
http://www.wikidata.org/entity/Q879050,manor house
http://www.wikidata.org/entity/Q615699,online encyclopedia
http://www.wikidata.org/entity/Q971045,royal guard
http://www.wikidata.org/entity/Q1068842,footbridge
http://www.wikidata.org/entity/Q1054813,municipality of Japan
http://www.wikidata.org/entity/Q1056850,fictional spider
http://www.wikidata.org/entity/Q1251750,distillery
http://www.wikidata.org/entity/Q2001305,television channel
http://www.wikidata.org/entity/Q2101564,specification
http://www.wikidata.org/entity/Q2367164,epic
http://www.wikidata.org/entity/Q2531956,ethnic group
http://www.wikidata.org/entity/Q2485448,sports governing body
http://www.wikidata.org/entity/Q2366457,department
http://www.wikidata.org/entity/Q2915955,philosophical movement
http://www.wikidata.org/entity/Q3190900,Q3190900
http://www.wikidata.org/entity/Q908656,preference
http://www.wikidata.org/entity/Q2441722,charity event
http://www.wikidata.org/entity/Q3661265,university dormitory
http://www.wikidata.org/entity/Q4438121,sports organization
http://www.wikidata.org/entity/Q3566043,bad
http://www.wikidata.org/entity/Q7604380,statistical area of the United States
http://www.wikidata.org/entity/Q108284914,teaching professionals
http://www.wikidata.org/entity/Q116513838,historical non-fiction
http://www.wikidata.org/entity/Q185451,strategy
http://www.wikidata.org/entity/Q327245,team
http://www.wikidata.org/entity/Q161837,public service
http://www.wikidata.org/entity/Q11828004,province of Canada
http://www.wikidata.org/entity/Q11812394,theatre company
http://www.wikidata.org/entity/Q11822917,horse racing venue
http://www.wikidata.org/entity/Q1972803,perfect power
http://www.wikidata.org/entity/Q11790203,branch of chemistry
http://www.wikidata.org/entity/Q2462003,instant messaging client
http://www.wikidata.org/entity/Q12973014,sports team
http://www.wikidata.org/entity/Q2618461,legislative election
http://www.wikidata.org/entity/Q3247505,artificial language
http://www.wikidata.org/entity/Q15253706,city
http://www.wikidata.org/entity/Q4121104,sports title
http://www.wikidata.org/entity/Q5214867,federal territory
http://www.wikidata.org/entity/Q177749,sidewalk
http://www.wikidata.org/entity/Q11825892,young adult novel
http://www.wikidata.org/entity/Q19899872,Greek vases
http://www.wikidata.org/entity/Q93918935,educational personnel
http://www.wikidata.org/entity/Q3734365,chirality
http://www.wikidata.org/entity/Q3328821,narration
http://www.wikidata.org/entity/Q23013246,copy
http://www.wikidata.org/entity/Q459409,hate crime
http://www.wikidata.org/entity/Q6817451,mental disorder diagnosed in childhood
http://www.wikidata.org/entity/Q29300714,international association
http://www.wikidata.org/entity/Q1391125,specialized database
http://www.wikidata.org/entity/Q1140229,political union
http://www.wikidata.org/entity/Q1940786,quango
http://www.wikidata.org/entity/Q1994450,no-go area
http://www.wikidata.org/entity/Q30139652,health care structure
http://www.wikidata.org/entity/Q6163243,gender violence
http://www.wikidata.org/entity/Q1110684,regulatory college
http://www.wikidata.org/entity/Q1402016,magic in Harry Potter
http://www.wikidata.org/entity/Q15239622,disputed territory
http://www.wikidata.org/entity/Q16710795,specialized higher education institution
http://www.wikidata.org/entity/Q108911336,physiological measure
http://www.wikidata.org/entity/Q173799,entertainment
http://www.wikidata.org/entity/Q536390,self-regulatory organization
http://www.wikidata.org/entity/Q1294703,shanty town
http://www.wikidata.org/entity/Q105766489,government secretariat
http://www.wikidata.org/entity/Q15220484,role taking theory
http://www.wikidata.org/entity/Q41553020,design
http://www.wikidata.org/entity/Q16693585,depository library
http://www.wikidata.org/entity/Q179226,equestrianism
http://www.wikidata.org/entity/Q60981862,Q60981862
http://www.wikidata.org/entity/Q111655411,Japanese parliamentary election
http://www.wikidata.org/entity/Q111805064,law enforcement museum
http://www.wikidata.org/entity/Q11851202,local union
http://www.wikidata.org/entity/Q56190453,memorial complex
http://www.wikidata.org/entity/Q5581528,melee weapon
http://www.wikidata.org/entity/Q55190113,academic award
http://www.wikidata.org/entity/Q47272186,headquarters
http://www.wikidata.org/entity/Q11032,newspaper
http://www.wikidata.org/entity/Q43845,businessperson
http://www.wikidata.org/entity/Q114747576,MediaWiki template
http://www.wikidata.org/entity/Q1473250,World Judo Championships
http://www.wikidata.org/entity/Q62447,aerodrome
http://www.wikidata.org/entity/Q1880737,branch office
http://www.wikidata.org/entity/Q2700595,dyad
http://www.wikidata.org/entity/Q7390,voice
http://www.wikidata.org/entity/Q4392985,religious identity
http://www.wikidata.org/entity/Q23002037,public educational institution
http://www.wikidata.org/entity/Q22811462,type of manufactured good
http://www.wikidata.org/entity/Q482,poetry
http://www.wikidata.org/entity/Q834845,Borg starship
http://www.wikidata.org/entity/Q33120876,Wikimedia content project
http://www.wikidata.org/entity/Q38926,news
http://www.wikidata.org/entity/Q84431525,vegetable dish
http://www.wikidata.org/entity/Q28314507,recurring entity
http://www.wikidata.org/entity/Q44854,squatting
http://www.wikidata.org/entity/Q49297,Native Americans in the United States
http://www.wikidata.org/entity/Q101040848,pornography company
http://www.wikidata.org/entity/Q62059246,public reserve
http://www.wikidata.org/entity/Q188497,corps
http://www.wikidata.org/entity/Q102496,parish
http://www.wikidata.org/entity/Q528166,client
http://www.wikidata.org/entity/Q828803,job title
http://www.wikidata.org/entity/Q956214,chef-lieu
http://www.wikidata.org/entity/Q1005416,federal agency
http://www.wikidata.org/entity/Q1393724,political faction
http://www.wikidata.org/entity/Q742421,theatrical troupe
http://www.wikidata.org/entity/Q878249,alliance
http://www.wikidata.org/entity/Q1233720,young adult literature
http://www.wikidata.org/entity/Q1516282,juvenile
http://www.wikidata.org/entity/Q837171,financial services
http://www.wikidata.org/entity/Q1777138,race track
http://www.wikidata.org/entity/Q1531833,sport association
http://www.wikidata.org/entity/Q1371819,plan
http://www.wikidata.org/entity/Q1763090,sentence
http://www.wikidata.org/entity/Q2416217,theatre troupe
http://www.wikidata.org/entity/Q1250916,warrior
http://www.wikidata.org/entity/Q2465832,branch of science
